Date,Season,DayZero,DayNum,WTeamID,WTeamName,WScore,LTeamID,LTeamName,LScore,WLoc,NumOT,WFGM,WFGA,WFG%,WFGM3,WFGA3,WFG3%,WFTM,WFTA,WFT%,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFG%,LFGM3,LFGA3,LFG3%,LFTM,LFTA,LFT%,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Round,W_rebounds,L_rebounds
2016-03-20,2016,2015-11-02,139,3333,Oregon St,69,3382,St Bonaventure,40,H,0,25,60,41.7,8,26,30.8,11,19,57.9,17,31,14,8,2,5,11,14,55,25.5,4,13,30.8,8,10,80.0,11,22,9,9,3,4,17,Round 2 (32 teams),48,33
2016-03-20,2016,2015-11-02,139,3376,South Carolina,73,3243,Kansas St,47,H,0,26,60,43.3,6,22,27.3,15,26,57.7,18,29,11,11,9,6,15,18,56,32.1,2,14,14.3,9,13,69.2,12,20,9,16,7,2,19,Round 2 (32 teams),47,32
2016-03-20,2016,2015-11-02,139,3393,Syracuse,76,3107,SUNY Albany,59,H,0,22,56,39.3,8,27,29.6,24,35,68.6,11,26,13,17,11,3,18,18,54,33.3,2,11,18.2,21,32,65.6,15,28,14,23,10,1,22,Round 2 (32 teams),37,43
2016-03-20,2016,2015-11-02,139,3397,Tennessee,75,3113,Arizona St,64,A,0,29,56,51.8,1,4,25.0,16,18,88.9,11,25,11,12,8,3,18,23,59,39.0,8,20,40.0,10,12,83.3,13,17,15,13,6,1,22,Round 2 (32 teams),36,30
2016-03-21,2016,2015-11-02,140,3163,Connecticut,97,3182,Duquesne,51,H,0,37,72,51.4,10,22,45.5,13,18,72.2,19,32,18,9,7,7,9,19,65,29.2,9,30,30.0,4,6,66.7,13,18,8,14,4,1,14,,51,31
2016-03-21,2016,2015-11-02,140,3199,Florida St,74,3401,Texas A&M,56,A,0,26,65,40.0,6,20,30.0,16,18,88.9,18,26,13,14,8,3,15,24,62,38.7,3,13,23.1,5,6,83.3,12,23,14,16,4,5,22,,44,35
2016-03-21,2016,2015-11-02,140,3246,Kentucky,79,3328,Oklahoma,58,H,0,22,58,37.9,6,13,46.2,29,38,76.3,11,30,12,10,3,8,17,18,66,27.3,6,22,27.3,16,19,84.2,17,23,11,13,4,5,26,,41,40
2016-03-21,2016,2015-11-02,140,3323,Notre Dame,87,3231,Indiana,70,H,0,34,62,54.8,4,10,40.0,15,18,83.3,11,19,18,14,10,5,14,27,57,47.4,7,16,43.8,9,11,81.8,10,18,16,20,8,3,21,,30,28
2016-03-21,2016,2015-11-02,140,3390,Stanford,66,3355,S Dakota St,65,H,0,25,56,44.6,6,18,33.3,10,22,45.5,11,27,18,11,5,7,13,26,63,41.3,6,16,37.5,7,13,53.8,12,22,11,7,6,3,19,,38,34
2016-03-21,2016,2015-11-02,140,3400,Texas,73,3281,Missouri,55,H,0,30,73,41.1,8,19,42.1,5,11,45.5,21,26,20,13,12,3,19,16,51,31.4,8,28,28.6,15,17,88.2,9,24,10,18,7,3,17,,47,33
2016-03-21,2016,2015-11-02,140,3417,UCLA,72,3378,South Florida,67,H,0,27,69,39.1,5,13,38.5,13,21,61.9,21,30,15,14,10,3,19,23,67,34.3,6,18,33.3,15,17,88.2,16,26,7,14,6,1,18,,51,42
2016-03-21,2016,2015-11-02,140,3449,Washington,74,3268,Maryland,65,A,0,23,59,39.0,8,29,27.6,20,22,90.9,7,33,12,12,11,2,10,25,67,37.3,10,28,35.7,5,5,100.0,9,29,13,15,9,2,17,,40,38
2016-03-25,2016,2015-11-02,144,3390,Stanford,90,3323,Notre Dame,84,N,0,33,59,55.9,11,20,55.0,13,18,72.2,9,19,22,7,4,3,13,34,69,49.3,4,6,66.7,12,13,92.3,15,19,15,8,2,4,18,Sweet Sixteen,28,34
2016-03-25,2016,2015-11-02,144,3393,Syracuse,80,3376,South Carolina,72,N,0,29,76,38.2,8,23,34.8,14,21,66.7,24,23,7,10,5,3,15,28,63,44.4,8,32,25.0,8,14,57.1,15,27,21,18,8,5,23,Sweet Sixteen,47,42
2016-03-25,2016,2015-11-02,144,3397,Tennessee,78,3326,Ohio St,62,N,0,31,62,50.0,2,7,28.6,14,18,77.8,17,36,21,18,4,1,12,22,67,32.8,8,30,26.7,10,13,76.9,10,16,10,7,12,3,20,Sweet Sixteen,53,26
2016-03-25,2016,2015-11-02,144,3449,Washington,85,3246,Kentucky,72,N,0,33,67,49.3,11,28,39.3,8,16,50.0,5,37,16,7,4,4,13,32,80,40.0,5,21,23.8,3,9,33.3,13,31,13,7,3,1,18,Sweet Sixteen,42,44
2016-03-26,2016,2015-11-02,145,3124,Baylor,78,3199,Florida St,58,N,0,28,58,48.3,5,9,55.6,17,24,70.8,12,26,17,17,10,7,18,21,60,35.0,6,14,42.9,10,18,55.6,16,22,12,21,10,5,24,Elite Eight,38,38
2016-03-26,2016,2015-11-02,145,3163,Connecticut,98,3280,Mississippi St,38,N,0,37,59,62.7,6,14,42.9,18,24,75.0,10,34,26,10,12,9,12,18,63,28.6,0,14,0.0,2,7,28.6,14,15,10,18,6,0,19,Elite Eight,44,29
2016-03-26,2016,2015-11-02,145,3333,Oregon St,83,3177,DePaul,71,N,0,33,65,50.8,10,25,40.0,7,10,70.0,17,25,22,10,7,4,15,27,66,40.9,11,27,40.7,6,9,66.7,14,17,18,8,9,1,13,Elite Eight,42,31
2016-03-26,2016,2015-11-02,145,3400,Texas,72,3417,UCLA,64,N,0,27,66,40.9,3,10,30.0,15,20,75.0,14,32,10,17,8,2,23,19,63,30.2,2,14,14.3,24,32,75.0,16,24,9,14,9,5,21,Elite Eight,46,40
2016-03-27,2016,2015-11-02,146,3393,Syracuse,89,3397,Tennessee,67,N,0,32,69,46.4,14,30,46.7,11,17,64.7,15,19,13,7,13,3,19,24,61,39.3,6,22,27.3,13,19,68.4,22,24,15,21,4,3,17,Elite Eight,34,46
2016-03-27,2016,2015-11-02,146,3449,Washington,85,3390,Stanford,76,N,0,29,59,49.2,8,19,42.1,19,22,86.4,5,32,12,9,5,8,16,25,73,34.2,14,33,42.4,12,13,92.3,17,22,16,10,3,1,20,Elite Eight,37,39
2016-03-28,2016,2015-11-02,147,3163,Connecticut,86,3400,Texas,65,N,0,31,55,56.4,12,21,57.1,12,14,85.7,6,23,24,13,4,5,8,26,64,40.6,8,25,32.0,5,8,62.5,16,18,13,14,10,2,19,,29,34
2016-03-28,2016,2015-11-02,147,3333,Oregon St,60,3124,Baylor,57,N,0,19,47,40.4,7,18,38.9,15,18,83.3,12,27,13,19,3,6,15,25,65,38.5,1,5,20.0,6,14,42.9,17,16,10,8,11,5,17,,39,33
2016-04-03,2016,2015-11-02,153,3163,Connecticut,80,3333,Oregon St,51,N,0,34,60,56.7,9,17,52.9,3,5,60.0,9,24,19,10,8,5,13,18,54,33.3,6,19,31.6,9,9,100.0,12,19,8,18,5,6,15,,33,31
2016-04-03,2016,2015-11-02,153,3393,Syracuse,80,3449,Washington,59,N,0,30,71,42.3,12,33,36.4,8,11,72.7,17,29,17,10,11,4,12,20,52,38.5,11,25,44.0,8,10,80.0,4,24,15,18,5,6,16,,46,28
2016-04-05,2016,2015-11-02,155,3163,Connecticut,82,3393,Syracuse,51,N,0,28,54,51.9,6,19,31.6,20,23,87.0,11,32,22,17,5,4,10,22,62,35.5,2,19,10.5,5,10,50.0,11,16,6,12,7,2,19,,43,27
2017-03-17,2017,2016-10-31,137,3113,Arizona St,73,3277,Michigan St,61,N,0,28,57,49.1,8,18,44.4,9,12,75.0,9,22,21,10,6,1,19,22,45,48.9,6,13,46.2,11,16,68.8,4,21,8,17,2,2,20,Round 1 (64 teams),31,25
2017-03-17,2017,2016-10-31,137,3166,Creighton,76,3405,Toledo,49,N,0,26,55,47.3,10,23,43.5,14,19,73.7,9,33,15,11,7,6,19,20,62,32.3,2,10,20.0,7,13,53.8,12,21,10,10,6,2,20,Round 1 (64 teams),42,33
2017-03-17,2017,2016-10-31,137,3177,DePaul,88,3320,Northern Iowa,67,N,0,36,68,52.9,11,24,45.8,5,8,62.5,15,25,21,16,4,3,21,22,55,40.0,4,16,25.0,19,24,79.2,10,19,9,12,5,4,11,Round 1 (64 teams),40,29
2017-03-17,2017,2016-10-31,137,3199,Florida St,87,3442,W Illinois,66,H,0,35,69,50.7,2,9,22.2,15,22,68.2,19,35,14,19,11,7,16,23,61,37.7,11,24,45.8,9,15,60.0,6,17,12,16,10,1,17,Round 1 (64 teams),54,23
2017-03-17,2017,2016-10-31,137,3246,Kentucky,73,3125,Belmont,70,H,0,26,56,46.4,7,15,46.7,14,19,73.7,10,18,18,7,4,2,12,27,59,45.8,9,20,45.0,7,9,77.8,11,22,14,13,2,4,20,Round 1 (64 teams),28,33
2017-03-17,2017,2016-10-31,137,3268,Maryland,103,3137,Bucknell,61,H,0,42,72,58.3,4,11,36.4,15,22,68.2,17,23,22,5,13,5,15,20,54,37.0,5,22,22.7,16,19,84.2,12,18,10,20,3,1,18,Round 1 (64 teams),40,30
2017-03-17,2017,2016-10-31,137,3280,Mississippi St,110,3407,Troy,69,H,0,36,82,43.9,12,22,54.5,26,39,66.7,27,34,22,21,11,7,21,25,80,31.2,5,31,16.1,14,20,70.0,23,25,16,28,5,2,29,Round 1 (64 teams),61,48
2017-03-17,2017,2016-10-31,137,3281,Missouri,66,3378,South Florida,64,N,0,24,55,43.6,8,24,33.3,10,12,83.3,13,23,10,14,3,5,21,20,53,37.7,8,17,47.1,16,22,72.7,14,19,11,11,5,2,17,Round 1 (64 teams),36,33
2017-03-17,2017,2016-10-31,137,3301,NC State,62,3120,Auburn,48,N,0,20,53,37.7,7,28,25.0,15,15,100.0,10,36,9,20,3,1,19,15,61,24.6,2,17,11.8,16,20,80.0,12,20,8,10,10,3,21,Round 1 (64 teams),46,32
2017-03-17,2017,2016-10-31,137,3323,Notre Dame,79,3352,Robert Morris,49,H,0,32,61,52.5,4,12,33.3,11,13,84.6,15,37,17,16,6,7,15,17,64,26.6,7,24,29.2,8,8,100.0,8,15,7,9,8,1,14,Round 1 (64 teams),52,23
2017-03-17,2017,2016-10-31,137,3326,Ohio St,70,3443,WKU,63,N,0,27,63,42.9,8,20,40.0,8,15,53.3,10,33,21,19,4,9,21,22,76,28.9,9,37,24.3,10,15,66.7,18,26,9,11,7,7,19,Round 1 (64 teams),43,44
2017-03-17,2017,2016-10-31,137,3333,Oregon St,56,3253,Long Beach St,55,H,0,23,53,43.4,2,16,12.5,8,11,72.7,13,31,15,13,6,10,8,20,59,33.9,10,18,55.6,5,7,71.4,9,20,11,8,6,2,20,Round 1 (64 teams),44,29
2017-03-17,2017,2016-10-31,137,3345,Purdue,74,3453,WI Green Bay,62,N,0,21,41,51.2,6,12,50.0,26,30,86.7,10,29,14,23,8,5,16,23,70,32.9,10,36,27.8,6,7,85.7,18,9,14,12,11,5,25,Round 1 (64 teams),39,27
2017-03-17,2017,2016-10-31,137,3376,South Carolina,90,3421,UNC Asheville,40,H,0,37,65,56.9,4,18,22.2,12,16,75.0,17,28,20,5,10,3,15,15,58,25.9,5,15,33.3,5,8,62.5,13,13,6,14,2,1,14,Round 1 (64 teams),45,26
2017-03-17,2017,2016-10-31,137,3400,Texas,78,3146,Cent Arkansas,50,H,0,31,60,51.7,4,8,50.0,12,18,66.7,20,35,13,21,4,11,18,20,63,31.7,3,8,37.5,7,10,70.0,11,12,4,10,7,0,15,Round 1 (64 teams),55,23
2017-03-17,2017,2016-10-31,137,3452,West Virginia,75,3189,Elon,62,N,0,27,57,47.4,8,17,47.1,13,15,86.7,6,32,20,11,5,0,15,24,61,39.3,4,15,26.7,10,13,76.9,6,23,12,13,6,1,15,Round 1 (64 teams),38,29
2017-03-18,2017,2016-10-31,138,3124,Baylor,119,3411,TX Southern,30,H,0,48,76,63.2,9,18,50.0,14,17,82.4,18,42,35,14,8,11,14,8,58,13.8,4,20,20.0,10,15,66.7,8,11,5,21,3,2,17,Round 2 (32 teams),60,19
2017-03-18,2017,2016-10-31,138,3143,California,55,3261,LSU,52,N,0,20,45,44.4,7,18,38.9,8,9,88.9,9,26,15,20,3,6,13,21,63,33.3,2,8,25.0,8,14,57.1,19,16,11,9,7,3,12,Round 2 (32 teams),35,35
2017-03-18,2017,2016-10-31,138,3163,Connecticut,116,3107,SUNY Albany,55,H,0,43,69,62.3,13,26,50.0,17,20,85.0,12,32,34,10,12,7,14,21,65,32.3,4,22,18.2,9,12,75.0,14,15,11,19,3,1,17,Round 2 (32 teams),44,29
2017-03-18,2017,2016-10-31,138,3181,Duke,94,3214,Hampton,31,H,0,34,55,61.8,4,8,50.0,22,25,88.0,9,39,23,19,17,9,15,12,66,18.2,3,24,12.5,4,12,33.3,15,12,6,21,14,0,22,Round 2 (32 teams),48,27
2017-03-18,2017,2016-10-31,138,3243,Kansas St,67,3179,Drake,54,H,0,26,55,47.3,8,21,38.1,7,10,70.0,14,27,21,19,11,5,11,19,52,36.5,7,24,29.2,9,14,64.3,9,17,14,17,13,1,13,Round 2 (32 teams),41,26
2017-03-18,2017,2016-10-31,138,3257,Louisville,82,3151,Chattanooga,62,H,0,36,59,61.0,7,12,58.3,3,8,37.5,9,25,28,12,8,2,19,21,56,37.5,10,27,37.0,10,12,83.3,12,17,11,15,4,1,13,Round 2 (32 teams),34,29
2017-03-18,2017,2016-10-31,138,3274,Miami FL,62,3195,FGCU,60,H,0,22,52,42.3,1,14,7.1,17,20,85.0,11,30,8,20,6,3,16,24,64,37.5,9,34,26.5,3,6,50.0,9,17,14,12,6,1,21,Round 2 (32 teams),41,26
2017-03-18,2017,2016-10-31,138,3328,Oklahoma,75,3211,Gonzaga,62,N,0,23,53,43.4,10,23,43.5,19,21,90.5,7,28,10,17,5,11,18,24,71,33.8,3,18,16.7,11,15,73.3,19,25,13,13,7,3,19,Round 2 (32 teams),35,44
2017-03-18,2017,2016-10-31,138,3332,Oregon,71,3396,Temple,70,N,0,30,67,44.8,4,16,25.0,7,13,53.8,16,24,16,10,6,7,9,29,71,40.8,4,16,25.0,8,11,72.7,17,24,13,10,6,0,11,Round 2 (32 teams),40,41
2017-03-18,2017,2016-10-31,138,3346,Quinnipiac,68,3266,Marquette,65,N,0,28,53,52.8,3,13,23.1,9,14,64.3,3,23,20,12,8,4,14,25,58,43.1,4,11,36.4,11,13,84.6,9,24,14,14,6,0,14,Round 2 (32 teams),26,33
2017-03-18,2017,2016-10-31,138,3390,Stanford,72,3308,New Mexico St,64,N,0,26,62,41.9,8,21,38.1,12,14,85.7,17,22,18,16,12,12,15,22,52,42.3,8,16,50.0,12,17,70.6,10,20,11,17,7,1,15,Round 2 (32 teams),39,30
2017-03-18,2017,2016-10-31,138,3393,Syracuse,85,3235,Iowa St,65,N,0,28,67,41.8,15,29,51.7,14,18,77.8,15,26,18,12,14,3,16,24,63,38.1,8,27,29.6,9,12,75.0,14,25,15,18,6,4,13,Round 2 (32 teams),41,39
2017-03-18,2017,2016-10-31,138,3397,Tennessee,66,3173,Dayton,57,N,0,22,52,42.3,0,5,0.0,22,33,66.7,10,33,9,9,6,4,12,21,65,32.3,4,20,20.0,11,14,78.6,12,27,11,8,3,2,22,Round 2 (32 teams),43,39
2017-03-18,2017,2016-10-31,138,3401,Texas A&M,63,3335,Penn,61,N,0,20,66,30.3,3,11,27.3,20,26,76.9,21,24,12,7,8,1,15,23,53,43.4,7,20,35.0,8,10,80.0,8,26,17,12,3,4,18,Round 2 (32 teams),45,34
2017-03-18,2017,2016-10-31,138,3417,UCLA,83,3129,Boise St,56,H,0,32,55,58.2,10,17,58.8,9,18,50.0,9,28,24,13,11,7,14,21,70,30.0,7,29,24.1,7,8,87.5,22,17,7,16,3,1,12,Round 2 (32 teams),37,39
2017-03-18,2017,2016-10-31,138,3449,Washington,91,3286,Montana St,63,H,0,31,76,40.8,7,29,24.1,22,27,81.5,15,36,8,6,9,4,16,22,68,32.4,7,34,20.6,12,14,85.7,10,30,10,14,4,3,24,Round 2 (32 teams),51,40
2017-03-19,2017,2016-10-31,139,3199,Florida St,77,3281,Missouri,55,H,0,24,52,46.2,7,14,50.0,22,30,73.3,9,26,11,17,12,2,17,21,56,37.5,5,20,25.0,8,10,80.0,10,19,10,23,9,1,27,Round 2 (32 teams),35,29
2017-03-19,2017,2016-10-31,139,3268,Maryland,83,3452,West Virginia,56,H,0,34,65,52.3,8,14,57.1,7,12,58.3,15,24,16,14,13,5,17,20,63,31.7,3,10,30.0,13,16,81.2,18,20,10,18,6,6,16,Round 2 (32 teams),39,38
2017-03-19,2017,2016-10-31,139,3280,Mississippi St,92,3177,DePaul,71,H,0,31,63,49.2,4,12,33.3,26,30,86.7,16,32,14,11,7,1,17,27,66,40.9,10,29,34.5,7,11,63.6,9,17,15,12,3,2,28,Round 2 (32 teams),48,26
2017-03-19,2017,2016-10-31,139,3323,Notre Dame,88,3345,Purdue,82,H,1,34,72,47.2,6,12,50.0,14,17,82.4,15,26,21,11,9,3,18,30,68,44.1,5,15,33.3,17,21,81.0,13,26,20,11,5,5,16,Round 2 (32 teams),41,39
2017-03-19,2017,2016-10-31,139,3326,Ohio St,82,3246,Kentucky,68,A,0,33,73,45.2,6,23,26.1,10,18,55.6,11,32,20,6,7,10,19,25,73,34.2,3,17,17.6,15,19,78.9,17,33,12,12,2,5,15,Round 2 (32 teams),43,50
2017-03-19,2017,2016-10-31,139,3333,Oregon St,64,3166,Creighton,52,H,0,26,61,42.6,4,15,26.7,8,12,66.7,15,30,14,10,2,6,10,22,60,36.7,2,10,20.0,6,9,66.7,10,22,6,6,3,2,13,Round 2 (32 teams),45,32
2017-03-19,2017,2016-10-31,139,3376,South Carolina,71,3113,Arizona St,68,H,0,22,50,44.0,4,12,33.3,23,28,82.1,7,22,11,12,10,5,20,24,59,40.7,5,11,45.5,15,20,75.0,14,22,14,15,8,0,23,Round 2 (32 teams),29,36
2017-03-19,2017,2016-10-31,139,3400,Texas,84,3301,NC State,80,H,0,30,66,45.5,5,13,38.5,19,23,82.6,15,26,11,19,3,8,25,26,58,44.8,2,11,18.2,26,29,89.7,7,21,4,14,7,0,27,Round 2 (32 teams),41,28
2017-03-20,2017,2016-10-31,140,3124,Baylor,86,3143,California,46,H,0,34,71,47.9,6,17,35.3,12,19,63.2,14,33,28,13,13,4,11,17,58,29.3,3,13,23.1,9,11,81.8,9,27,9,24,3,1,16,,47,36
2017-03-20,2017,2016-10-31,140,3163,Connecticut,94,3393,Syracuse,64,H,0,33,53,62.3,12,23,52.2,16,20,80.0,5,19,30,10,8,4,9,26,60,43.3,8,20,40.0,4,5,80.0,7,14,8,9,5,0,15,,24,21
2017-03-20,2017,2016-10-31,140,3257,Louisville,75,3397,Tennessee,64,H,0,29,66,43.9,7,16,43.8,10,16,62.5,8,3,16,11,6,1,21,20,60,33.3,5,18,27.8,19,27,70.4,12,31,11,13,4,4,18,,11,43
2017-03-20,2017,2016-10-31,140,3332,Oregon,74,3181,Duke,65,A,0,26,58,44.8,9,26,34.6,13,19,68.4,10,23,20,12,6,4,11,26,67,38.8,2,15,13.3,11,14,78.6,17,24,15,13,9,7,18,,33,41
2017-03-20,2017,2016-10-31,140,3346,Quinnipiac,85,3274,Miami FL,78,A,0,28,60,46.7,15,26,57.7,14,20,70.0,9,25,24,13,6,5,23,27,64,42.2,5,11,45.5,19,27,70.4,13,26,14,11,8,5,20,,34,39
2017-03-20,2017,2016-10-31,140,3390,Stanford,69,3243,Kansas St,48,A,0,26,57,45.6,8,19,42.1,9,12,75.0,12,27,23,14,8,3,17,19,49,38.8,4,15,26.7,6,11,54.5,5,20,12,15,3,1,10,,39,25
2017-03-20,2017,2016-10-31,140,3417,UCLA,75,3401,Texas A&M,43,H,0,30,53,56.6,10,24,41.7,5,8,62.5,8,24,23,9,8,6,10,18,58,31.0,2,14,14.3,5,8,62.5,18,15,6,14,5,1,12,,32,33
2017-03-20,2017,2016-10-31,140,3449,Washington,108,3328,Oklahoma,82,H,0,36,63,57.1,18,30,60.0,18,28,64.3,11,23,20,8,4,6,16,32,69,46.4,12,26,46.2,6,8,75.0,13,17,14,12,3,5,22,,34,30
2017-03-24,2017,2016-10-31,144,3124,Baylor,97,3257,Louisville,63,N,0,35,70,50.0,6,18,33.3,21,26,80.8,17,35,15,10,7,6,18,21,70,30.0,7,21,33.3,14,18,77.8,16,20,9,12,3,2,20,Sweet Sixteen,52,36
2017-03-24,2017,2016-10-31,144,3280,Mississippi St,75,3449,Washington,64,N,0,31,75,41.3,3,16,18.8,10,12,83.3,21,28,17,7,4,9,17,24,62,38.7,8,22,36.4,8,11,72.7,10,24,8,10,3,2,14,Sweet Sixteen,49,34
2017-03-24,2017,2016-10-31,144,3323,Notre Dame,99,3326,Ohio St,76,N,0,34,65,52.3,12,24,50.0,19,20,95.0,10,32,23,11,4,1,14,30,71,42.3,9,24,37.5,7,10,70.0,10,20,23,12,4,2,17,Sweet Sixteen,42,30
2017-03-24,2017,2016-10-31,144,3390,Stanford,77,3400,Texas,66,N,0,25,59,42.4,7,22,31.8,20,30,66.7,13,28,17,14,4,3,17,26,65,40.0,4,13,30.8,10,15,66.7,10,25,19,9,4,5,24,Sweet Sixteen,41,35
2017-03-25,2017,2016-10-31,145,3163,Connecticut,86,3417,UCLA,71,H,0,30,54,55.6,9,20,45.0,17,26,65.4,12,28,20,14,2,3,13,26,68,38.2,9,27,33.3,10,14,71.4,14,18,14,6,8,2,24,Elite Eight,40,32
2017-03-25,2017,2016-10-31,145,3199,Florida St,66,3333,Oregon St,53,N,0,27,66,40.9,0,5,0.0,12,16,75.0,11,24,9,9,16,2,12,20,55,36.4,2,17,11.8,11,13,84.6,11,31,11,23,4,8,18,Elite Eight,35,42
2017-03-25,2017,2016-10-31,145,3332,Oregon,77,3268,Maryland,63,N,0,28,61,45.9,6,15,40.0,15,16,93.8,13,18,14,17,11,1,15,26,57,45.6,0,6,0.0,11,17,64.7,14,18,9,21,11,7,20,Elite Eight,31,32
2017-03-25,2017,2016-10-31,145,3376,South Carolina,100,3346,Quinnipiac,58,N,0,36,59,61.0,10,16,62.5,18,19,94.7,10,25,21,13,8,4,12,22,51,43.1,6,13,46.2,8,10,80.0,5,13,11,17,6,2,19,Elite Eight,35,18
2017-03-26,2017,2016-10-31,146,3280,Mississippi St,94,3124,Baylor,85,N,1,32,74,43.2,10,20,50.0,20,24,83.3,13,21,14,4,6,3,19,32,60,53.3,5,15,33.3,16,22,72.7,10,30,16,17,1,10,19,Elite Eight,34,40
2017-03-26,2017,2016-10-31,146,3390,Stanford,76,3323,Notre Dame,75,N,0,28,59,47.5,12,26,46.2,8,10,80.0,7,26,22,11,3,7,12,29,65,44.6,6,21,28.6,11,15,73.3,8,24,11,4,7,1,12,Elite Eight,33,32
2017-03-27,2017,2016-10-31,147,3163,Connecticut,90,3332,Oregon,52,H,0,36,66,54.5,7,19,36.8,11,15,73.3,12,24,21,6,16,6,7,22,52,42.3,5,10,50.0,3,4,75.0,6,20,12,22,2,5,12,,36,26
2017-03-27,2017,2016-10-31,147,3376,South Carolina,71,3199,Florida St,64,N,0,26,45,57.8,3,10,30.0,16,20,80.0,2,29,8,18,7,5,11,26,71,36.6,2,15,13.3,10,13,76.9,18,18,12,11,10,1,18,,31,36
2017-03-31,2017,2016-10-31,151,3280,Mississippi St,66,3163,Connecticut,64,N,1,25,67,37.3,6,22,27.3,10,13,76.9,14,23,11,14,8,1,23,20,46,43.5,7,15,46.7,17,25,68.0,6,25,11,17,4,8,15,,37,31
2017-03-31,2017,2016-10-31,151,3376,South Carolina,62,3390,Stanford,53,N,0,23,63,36.5,3,13,23.1,13,21,61.9,20,23,10,14,6,5,11,23,62,37.1,4,14,28.6,3,5,60.0,16,25,13,16,8,5,16,,43,41
2017-04-02,2017,2016-10-31,153,3376,South Carolina,67,3280,Mississippi St,55,N,0,25,55,45.5,0,3,0.0,17,22,77.3,13,27,7,11,6,8,14,19,55,34.5,2,12,16.7,15,18,83.3,9,18,8,10,4,3,19,,40,27
2018-03-16,2018,2017-10-30,137,3124,Baylor,96,3212,Grambling,46,H,0,37,71,52.1,5,13,38.5,17,24,70.8,23,37,21,13,10,11,11,17,67,25.4,5,26,19.2,7,11,63.6,13,13,7,16,7,2,16,Round 1 (64 teams),60,26
2018-03-16,2018,2017-10-30,137,3177,DePaul,90,3328,Oklahoma,79,N,0,30,58,51.7,12,24,50.0,18,25,72.0,7,34,26,15,6,3,23,25,61,41.0,4,19,21.1,25,33,75.8,9,24,15,12,9,2,19,Round 1 (64 teams),41,33
2018-03-16,2018,2017-10-30,137,3257,Louisville,74,3129,Boise St,42,H,0,30,62,48.4,2,10,20.0,12,17,70.6,12,39,18,17,8,3,16,14,59,23.7,4,30,13.3,10,16,62.5,9,21,7,16,6,2,19,Round 1 (64 teams),51,30
2018-03-16,2018,2017-10-30,137,3266,Marquette,84,3173,Dayton,65,N,0,30,68,44.1,12,26,46.2,12,18,66.7,14,22,15,10,11,2,20,22,57,38.6,3,13,23.1,18,23,78.3,15,27,5,19,4,3,18,Round 1 (64 teams),36,42
2018-03-16,2018,2017-10-30,137,3268,Maryland,77,3343,Princeton,57,N,0,28,60,46.7,7,14,50.0,14,18,77.8,16,27,16,16,7,0,18,20,53,37.7,4,20,20.0,13,16,81.2,7,18,15,16,8,4,18,Round 1 (64 teams),43,25
2018-03-16,2018,2017-10-30,137,3276,Michigan,75,3294,N Colorado,61,N,0,28,49,57.1,2,4,50.0,17,23,73.9,8,25,11,19,6,2,16,21,50,42.0,6,19,31.6,13,15,86.7,4,14,13,17,8,3,20,Round 1 (64 teams),33,18
2018-03-16,2018,2017-10-30,137,3278,Minnesota,89,3453,WI Green Bay,77,N,0,27,59,45.8,10,18,55.6,25,29,86.2,9,24,11,9,8,1,14,28,71,39.4,9,29,31.0,12,16,75.0,18,21,21,12,4,4,24,Round 1 (64 teams),33,39
2018-03-16,2018,2017-10-30,137,3301,NC State,62,3189,Elon,35,H,0,22,52,42.3,7,17,41.2,11,17,64.7,7,35,10,13,8,5,16,12,51,23.5,5,16,31.2,6,16,37.5,9,27,8,17,7,3,16,Round 1 (64 teams),42,36
2018-03-16,2018,2017-10-30,137,3323,Notre Dame,99,3169,CS Northridge,81,H,0,40,73,54.8,9,17,52.9,10,14,71.4,15,21,28,8,12,1,7,35,66,53.0,9,20,45.0,2,3,66.7,11,20,23,16,6,7,15,Round 1 (64 teams),36,31
2018-03-16,2018,2017-10-30,137,3332,Oregon,88,3370,Seattle,45,H,0,37,70,52.9,5,17,29.4,9,11,81.8,13,32,23,9,9,4,11,20,62,32.3,1,19,5.3,4,4,100.0,7,19,8,13,3,0,14,Round 1 (64 teams),45,26
2018-03-16,2018,2017-10-30,137,3333,Oregon St,82,3443,WKU,58,N,0,26,57,45.6,10,23,43.5,20,24,83.3,14,34,19,12,2,3,15,20,61,32.8,8,22,36.4,10,16,62.5,8,19,9,6,7,3,18,Round 1 (64 teams),48,27
2018-03-16,2018,2017-10-30,137,3376,South Carolina,63,3299,NC A&T,52,H,0,20,52,38.5,4,12,33.3,19,22,86.4,8,34,7,19,9,8,13,17,58,29.3,7,17,41.2,11,16,68.8,9,23,10,13,10,3,17,Round 1 (64 teams),42,32
2018-03-16,2018,2017-10-30,137,3397,Tennessee,100,3251,Liberty,60,H,0,37,60,61.7,4,12,33.3,22,36,61.1,11,34,24,18,10,4,16,23,66,34.8,6,21,28.6,8,13,61.5,11,18,12,21,6,0,27,Round 1 (64 teams),45,29
2018-03-16,2018,2017-10-30,137,3401,Texas A&M,89,3179,Drake,76,H,0,36,68,52.9,7,16,43.8,10,11,90.9,9,21,19,11,14,0,6,33,62,53.2,8,24,33.3,2,3,66.7,7,22,29,18,4,2,17,Round 1 (64 teams),30,29
