Date,Season,DayZero,DayNum,WTeamID,WTeamName,WScore,LTeamID,LTeamName,LScore,WLoc,NumOT,WFGM,WFGA,WFG%,WFGM3,WFGA3,WFG3%,WFTM,WFTA,WFT%,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFG%,LFGM3,LFGA3,LFG3%,LFTM,LFTA,LFT%,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Round,W_rebounds,L_rebounds
2004-03-20,2004,2003-11-03,138,1305,Nevada,91,1211,Gonzaga,72,N,0,30,64,46.9,8,17,47.1,23,29,79.3,14,29,18,8,4,4,18,28,75,37.3,3,22,13.6,13,18,72.2,19,20,9,10,4,1,23,Round 2 (32 teams),43,39
2004-03-20,2004,2003-11-03,138,1386,St Joseph's PA,70,1403,Texas Tech,65,N,0,27,57,47.4,12,31,38.7,4,5,80.0,11,20,13,13,4,0,16,25,53,47.2,3,12,25.0,12,14,85.7,9,20,16,9,7,2,11,Round 2 (32 teams),31,29
2004-03-20,2004,2003-11-03,138,1393,Syracuse,72,1268,Maryland,70,N,0,22,55,40.0,4,12,33.3,24,38,63.2,12,26,11,12,7,5,25,20,52,38.5,3,12,25.0,27,38,71.1,12,28,13,17,5,6,26,Round 2 (32 teams),38,40
2004-03-20,2004,2003-11-03,138,1400,Texas,78,1314,North Carolina,75,N,0,27,55,49.1,5,13,38.5,19,23,82.6,9,26,10,11,6,1,19,25,65,38.5,9,28,32.1,16,19,84.2,16,20,14,11,6,1,21,Round 2 (32 teams),35,36
2004-03-20,2004,2003-11-03,138,1448,Wake Forest,84,1264,Manhattan,80,N,0,29,57,50.9,8,20,40.0,18,24,75.0,8,29,15,10,5,2,18,29,63,46.0,7,20,35.0,15,20,75.0,8,24,15,8,5,3,23,Round 2 (32 teams),37,32
2004-03-21,2004,2003-11-03,139,1210,Georgia Tech,57,1130,Boston College,54,N,0,23,51,45.1,6,18,33.3,5,6,83.3,8,16,15,17,12,1,17,20,44,45.5,5,13,38.5,9,15,60.0,11,19,14,22,11,2,14,Round 2 (32 teams),24,30
2004-03-21,2004,2003-11-03,139,1228,Illinois,92,1153,Cincinnati,68,N,0,35,55,63.6,11,19,57.9,11,14,78.6,2,19,26,4,9,1,14,27,58,46.6,7,16,43.8,7,11,63.6,14,20,14,13,1,5,14,Round 2 (32 teams),21,34
2004-03-21,2004,2003-11-03,139,1242,Kansas,78,1334,Pacific,63,N,0,29,60,48.3,5,15,33.3,15,21,71.4,15,25,17,13,11,3,15,23,54,42.6,6,20,30.0,11,15,73.3,9,18,19,14,6,1,18,Round 2 (32 teams),40,27
2004-03-21,2004,2003-11-03,139,1329,Oklahoma St,70,1272,Memphis,53,N,0,28,47,59.6,5,12,41.7,9,17,52.9,14,20,18,17,8,1,16,20,50,40.0,6,17,35.3,7,14,50.0,11,11,9,12,6,3,15,Round 2 (32 teams),34,22
2004-03-21,2004,2003-11-03,139,1338,Pittsburgh,59,1458,Wisconsin,55,N,0,21,59,35.6,2,10,20.0,15,19,78.9,15,25,10,9,7,3,17,17,48,35.4,8,18,44.4,13,17,76.5,7,24,9,13,4,3,20,Round 2 (32 teams),40,31
2004-03-21,2004,2003-11-03,139,1412,UAB,76,1246,Kentucky,75,N,0,30,67,44.8,8,18,44.4,8,13,61.5,18,15,19,12,9,1,19,27,61,44.3,7,20,35.0,14,18,77.8,20,21,13,16,4,4,16,Round 2 (32 teams),33,41
2004-03-21,2004,2003-11-03,139,1435,Vanderbilt,75,1301,NC State,73,N,0,23,49,46.9,10,25,40.0,19,21,90.5,10,17,15,8,4,2,13,27,57,47.4,13,31,41.9,6,8,75.0,13,18,13,6,1,1,20,Round 2 (32 teams),27,31
2004-03-21,2004,2003-11-03,139,1462,Xavier,89,1280,Mississippi St,74,N,0,30,55,54.5,13,19,68.4,16,23,69.6,6,32,14,13,3,9,14,26,72,36.1,9,26,34.6,13,21,61.9,18,22,14,8,11,3,21,Round 2 (32 teams),38,40
2004-03-25,2004,2003-11-03,143,1104,Alabama,80,1393,Syracuse,71,N,0,26,52,50.0,9,22,40.9,19,23,82.6,10,17,22,9,11,6,17,26,55,47.3,5,14,35.7,14,20,70.0,16,19,12,18,5,4,20,Sweet Sixteen,27,35
2004-03-25,2004,2003-11-03,143,1163,Connecticut,73,1435,Vanderbilt,53,N,0,27,51,52.9,6,17,35.3,13,15,86.7,11,33,14,18,6,4,10,20,57,35.1,8,24,33.3,5,8,62.5,6,15,11,11,8,0,14,Sweet Sixteen,44,21
2004-03-25,2004,2003-11-03,143,1329,Oklahoma St,63,1338,Pittsburgh,51,N,0,22,45,48.9,4,8,50.0,15,16,93.8,6,24,13,10,6,5,16,21,58,36.2,3,17,17.6,6,10,60.0,16,17,8,12,5,1,18,Sweet Sixteen,30,33
2004-03-25,2004,2003-11-03,143,1386,St Joseph's PA,84,1448,Wake Forest,80,N,0,29,58,50.0,12,24,50.0,14,23,60.9,10,20,15,11,8,4,21,27,51,52.9,8,16,50.0,18,25,72.0,7,21,15,15,6,0,22,Sweet Sixteen,30,28
2004-03-26,2004,2003-11-03,144,1181,Duke,72,1228,Illinois,62,N,0,28,51,54.9,6,18,33.3,10,15,66.7,5,24,19,13,10,5,14,26,64,40.6,4,13,30.8,6,11,54.5,14,22,17,12,5,2,15,Sweet Sixteen,29,36
2004-03-26,2004,2003-11-03,144,1210,Georgia Tech,72,1305,Nevada,67,N,0,27,63,42.9,6,18,33.3,12,22,54.5,13,36,10,16,9,5,22,22,69,31.9,5,20,25.0,18,24,75.0,16,29,5,11,4,3,22,Sweet Sixteen,49,45
2004-03-26,2004,2003-11-03,144,1242,Kansas,100,1412,UAB,74,N,0,30,56,53.6,4,10,40.0,36,44,81.8,10,35,21,17,9,3,19,23,71,32.4,8,33,24.2,20,24,83.3,14,19,12,12,13,4,27,Sweet Sixteen,45,33
2004-03-26,2004,2003-11-03,144,1462,Xavier,79,1400,Texas,71,N,0,23,58,39.7,8,25,32.0,25,35,71.4,16,23,13,7,6,3,20,26,62,41.9,7,16,43.8,12,17,70.6,14,21,12,8,1,6,25,Sweet Sixteen,39,35
2004-03-27,2004,2003-11-03,145,1163,Connecticut,87,1104,Alabama,71,N,0,29,60,48.3,10,17,58.8,19,29,65.5,15,25,17,7,3,7,18,25,60,41.7,6,19,31.6,15,18,83.3,12,21,14,9,2,5,23,Elite Eight,40,33
2004-03-27,2004,2003-11-03,145,1329,Oklahoma St,64,1386,St Joseph's PA,62,N,0,25,53,47.2,4,17,23.5,10,15,66.7,12,30,13,13,2,6,16,22,57,38.6,8,26,30.8,10,13,76.9,6,18,15,5,8,3,14,Elite Eight,42,24
2004-03-28,2004,2003-11-03,146,1181,Duke,66,1462,Xavier,63,N,0,21,54,38.9,8,20,40.0,16,20,80.0,10,29,15,11,6,7,23,22,63,34.9,3,15,20.0,16,23,69.6,16,24,8,10,5,0,21,Elite Eight,39,40
2004-03-28,2004,2003-11-03,146,1210,Georgia Tech,79,1242,Kansas,71,N,1,25,56,44.6,3,16,18.8,26,34,76.5,11,30,14,12,13,3,17,26,65,40.0,6,19,31.6,13,19,68.4,12,26,15,15,8,3,26,Elite Eight,41,38
2004-04-03,2004,2003-11-03,152,1163,Connecticut,79,1181,Duke,78,N,0,26,52,50.0,6,11,54.5,21,32,65.6,13,31,9,18,5,6,20,29,71,40.8,6,22,27.3,14,23,60.9,17,20,11,9,8,3,24,Final Four,44,37
2004-04-03,2004,2003-11-03,152,1210,Georgia Tech,67,1329,Oklahoma St,65,N,0,24,49,49.0,7,17,41.2,12,16,75.0,7,22,16,12,7,4,19,22,50,44.0,4,15,26.7,17,25,68.0,12,21,10,13,3,0,15,Final Four,29,33
2004-04-05,2004,2003-11-03,154,1163,Connecticut,82,1210,Georgia Tech,73,N,0,26,61,42.6,5,17,29.4,25,39,64.1,18,32,10,16,5,2,18,27,71,38.0,7,22,31.8,12,21,57.1,18,25,9,14,10,1,26,Championship,50,43
2005-03-15,2005,2004-11-01,134,1324,Oakland,79,1105,Alabama A&M,69,N,0,29,57,50.9,7,15,46.7,14,20,70.0,14,29,14,17,2,2,14,23,59,39.0,10,28,35.7,13,18,72.2,10,19,16,14,6,3,17,Play-In,43,29
2005-03-17,2005,2004-11-01,136,1112,Arizona,66,1429,Utah St,53,N,0,23,49,46.9,6,14,42.9,14,18,77.8,9,24,9,11,3,6,12,20,55,36.4,7,19,36.8,6,10,60.0,12,20,15,12,6,3,16,Round 1 (64 teams),33,32
2005-03-17,2005,2004-11-01,136,1130,Boston College,85,1335,Penn,65,N,0,30,52,57.7,8,12,66.7,17,25,68.0,8,33,24,19,8,6,14,25,71,35.2,10,30,33.3,5,10,50.0,16,18,17,17,11,2,19,Round 1 (64 teams),41,34
2005-03-17,2005,2004-11-01,136,1153,Cincinnati,76,1234,Iowa,64,N,0,27,57,47.4,9,18,50.0,13,22,59.1,9,27,18,8,5,8,19,20,59,33.9,5,17,29.4,19,25,76.0,16,27,5,11,6,1,20,Round 1 (64 teams),36,43
2005-03-17,2005,2004-11-01,136,1211,Gonzaga,74,1457,Winthrop,64,N,0,27,59,45.8,5,16,31.2,15,22,68.2,11,29,13,10,5,5,14,22,60,36.7,10,26,38.5,10,12,83.3,10,26,16,13,4,0,19,Round 1 (64 teams),40,36
2005-03-17,2005,2004-11-01,136,1228,Illinois,67,1192,F Dickinson,55,N,0,23,54,42.6,6,21,28.6,15,21,71.4,8,22,16,8,8,2,13,23,57,40.4,4,16,25.0,5,11,45.5,15,27,11,17,6,3,19,Round 1 (64 teams),30,42
2005-03-17,2005,2004-11-01,136,1246,Kentucky,72,1184,E Kentucky,64,N,0,26,51,51.0,2,11,18.2,18,26,69.2,9,22,11,14,9,4,11,26,59,44.1,6,18,33.3,6,11,54.5,13,22,14,17,5,1,20,Round 1 (64 teams),31,35
2005-03-17,2005,2004-11-01,136,1305,Nevada,61,1400,Texas,57,N,0,23,62,37.1,3,14,21.4,12,18,66.7,16,33,11,8,4,7,14,24,68,35.3,5,10,50.0,4,6,66.7,13,27,2,5,5,6,16,Round 1 (64 teams),49,40
2005-03-17,2005,2004-11-01,136,1328,Oklahoma,84,1310,Niagara,67,N,0,34,74,45.9,3,13,23.1,13,15,86.7,14,34,16,14,9,3,14,24,68,35.3,6,28,21.4,13,15,86.7,11,26,12,16,8,2,16,Round 1 (64 teams),48,37
2005-03-17,2005,2004-11-01,136,1334,Pacific,79,1338,Pittsburgh,71,N,0,26,55,47.3,10,20,50.0,17,23,73.9,10,25,15,12,2,1,18,25,59,42.4,8,23,34.8,13,18,72.2,10,20,10,10,7,3,20,Round 1 (64 teams),35,30
2005-03-17,2005,2004-11-01,136,1403,Texas Tech,78,1417,UCLA,66,N,0,32,52,61.5,3,7,42.9,11,16,68.8,4,28,21,14,7,2,14,26,60,43.3,6,20,30.0,8,15,53.3,9,18,16,13,5,2,15,Round 1 (64 teams),32,27
2005-03-17,2005,2004-11-01,136,1412,UAB,82,1261,LSU,68,N,0,27,59,45.8,7,16,43.8,21,36,58.3,11,24,15,15,8,2,23,23,64,35.9,6,31,19.4,16,22,72.7,16,26,10,21,6,5,26,Round 1 (64 teams),35,42
2005-03-17,2005,2004-11-01,136,1428,Utah,60,1431,UTEP,54,N,0,21,49,42.9,6,24,25.0,12,20,60.0,15,25,15,18,7,4,13,22,53,41.5,2,9,22.2,8,9,88.9,5,17,13,10,6,1,20,Round 1 (64 teams),40,22
2005-03-17,2005,2004-11-01,136,1448,Wake Forest,70,1151,Chattanooga,54,N,0,24,58,41.4,8,28,28.6,14,21,66.7,15,22,16,15,10,2,12,21,52,40.4,6,20,30.0,6,9,66.7,11,24,12,22,5,1,19,Round 1 (64 teams),37,35
2005-03-17,2005,2004-11-01,136,1449,Washington,88,1285,Montana,77,N,0,32,58,55.2,9,19,47.4,15,22,68.2,9,23,19,16,9,1,14,33,65,50.8,9,20,45.0,2,8,25.0,12,21,15,18,5,0,16,Round 1 (64 teams),32,33
2005-03-17,2005,2004-11-01,136,1452,West Virginia,63,1166,Creighton,61,N,0,22,46,47.8,8,20,40.0,11,13,84.6,8,21,19,16,12,4,15,21,50,42.0,8,20,40.0,11,13,84.6,10,17,12,17,8,3,16,Round 1 (64 teams),29,27
2005-03-17,2005,2004-11-01,136,1454,WI Milwaukee,83,1104,Alabama,73,N,0,26,50,52.0,12,21,57.1,19,28,67.9,8,14,20,7,6,1,18,26,50,52.0,9,23,39.1,12,16,75.0,12,22,17,19,3,3,20,Round 1 (64 teams),22,34
2005-03-18,2005,2004-11-01,137,1137,Bucknell,64,1242,Kansas,63,N,0,22,55,40.0,8,31,25.8,12,16,75.0,9,21,17,9,10,1,21,20,46,43.5,1,11,9.1,22,27,81.5,8,26,14,13,5,3,15,Round 1 (64 teams),30,34
2005-03-18,2005,2004-11-01,137,1163,Connecticut,77,1416,UCF,71,N,0,29,58,50.0,3,6,50.0,16,25,64.0,14,29,17,13,7,6,13,21,61,34.4,11,28,39.3,18,21,85.7,12,17,16,10,10,6,21,Round 1 (64 teams),43,29
2005-03-18,2005,2004-11-01,137,1181,Duke,57,1175,Delaware St,46,N,0,16,39,41.0,6,20,30.0,19,29,65.5,5,27,9,8,5,6,15,19,52,36.5,5,15,33.3,3,6,50.0,9,21,10,11,3,1,23,Round 1 (64 teams),32,30
2005-03-18,2005,2004-11-01,137,1196,Florida,67,1325,Ohio,62,N,0,21,54,38.9,7,23,30.4,18,19,94.7,11,21,15,16,11,8,21,18,46,39.1,9,18,50.0,17,26,65.4,10,23,8,20,8,5,21,Round 1 (64 teams),32,33
2005-03-18,2005,2004-11-01,137,1210,Georgia Tech,80,1203,G Washington,68,N,0,28,56,50.0,7,16,43.8,17,22,77.3,10,32,11,17,10,3,22,29,65,44.6,6,16,37.5,4,16,25.0,12,22,19,14,9,4,20,Round 1 (64 teams),42,34
2005-03-18,2005,2004-11-01,137,1235,Iowa St,64,1278,Minnesota,53,N,0,25,57,43.9,2,8,25.0,12,19,63.2,15,24,11,13,12,8,17,21,63,33.3,5,23,21.7,6,10,60.0,20,21,8,17,9,1,18,Round 1 (64 teams),39,41
2005-03-18,2005,2004-11-01,137,1257,Louisville,68,1418,Louisiana,62,N,0,22,57,38.6,6,22,27.3,18,27,66.7,16,20,12,11,5,2,19,24,53,45.3,4,12,33.3,10,18,55.6,13,24,14,18,7,0,21,Round 1 (64 teams),36,37
2005-03-18,2005,2004-11-01,137,1277,Michigan St,89,1330,Old Dominion,81,N,0,29,51,56.9,3,14,21.4,28,36,77.8,5,25,11,13,9,1,22,26,61,42.6,7,20,35.0,22,26,84.6,10,20,13,15,9,1,29,Round 1 (64 teams),30,30
2005-03-18,2005,2004-11-01,137,1280,Mississippi St,93,1390,Stanford,70,N,0,32,57,56.1,9,17,52.9,20,26,76.9,10,29,13,9,3,6,19,24,63,38.1,4,18,22.2,18,25,72.0,12,18,9,5,6,3,19,Round 1 (64 teams),39,30
2005-03-18,2005,2004-11-01,137,1301,NC State,75,1150,Charlotte,63,N,0,26,59,44.1,4,19,21.1,19,22,86.4,11,22,14,16,14,8,10,23,58,39.7,8,21,38.1,9,14,64.3,12,24,11,20,8,2,18,Round 1 (64 teams),33,36
2005-03-18,2005,2004-11-01,137,1314,North Carolina,96,1324,Oakland,68,N,0,37,58,63.8,12,19,63.2,10,19,52.6,15,24,27,15,9,3,13,25,58,43.1,6,15,40.0,12,18,66.7,11,11,12,10,9,0,16,Round 1 (64 teams),39,22
2005-03-18,2005,2004-11-01,137,1329,Oklahoma St,63,1368,SE Louisiana,50,N,0,18,37,48.6,4,7,57.1,23,29,79.3,8,22,13,17,11,1,13,20,45,44.4,3,10,30.0,7,10,70.0,5,14,10,17,12,2,22,Round 1 (64 teams),30,19
2005-03-18,2005,2004-11-01,137,1356,S Illinois,65,1388,St Mary's CA,56,N,0,25,61,41.0,4,12,33.3,11,14,78.6,12,21,12,10,8,2,22,17,51,33.3,4,20,20.0,18,22,81.8,16,26,3,20,2,2,17,Round 1 (64 teams),33,42
2005-03-18,2005,2004-11-01,137,1436,Vermont,60,1393,Syracuse,57,N,1,22,59,37.3,7,21,33.3,9,11,81.8,13,17,14,16,10,0,12,23,55,41.8,3,12,25.0,8,9,88.9,14,23,8,24,9,3,12,Round 1 (64 teams),30,37
2005-03-18,2005,2004-11-01,137,1437,Villanova,55,1307,New Mexico,47,N,0,15,53,28.3,8,29,27.6,17,24,70.8,18,29,9,20,12,4,15,17,57,29.8,4,25,16.0,9,12,75.0,12,23,6,17,9,4,20,Round 1 (64 teams),47,35
2005-03-18,2005,2004-11-01,137,1458,Wisconsin,57,1320,Northern Iowa,52,N,0,20,48,41.7,11,26,42.3,6,10,60.0,5,25,14,8,3,2,13,22,53,41.5,4,17,23.5,4,8,50.0,8,27,8,8,4,2,15,Round 1 (64 teams),30,35
2005-03-19,2005,2004-11-01,138,1112,Arizona,85,1412,UAB,63,N,0,30,57,52.6,7,22,31.8,18,23,78.3,11,28,16,16,7,7,14,21,64,32.8,6,30,20.0,15,18,83.3,15,17,15,14,9,2,22,Round 2 (32 teams),39,32
2005-03-19,2005,2004-11-01,138,1228,Illinois,71,1305,Nevada,59,N,0,26,49,53.1,2,12,16.7,17,20,85.0,6,26,18,16,9,3,18,20,54,37.0,3,9,33.3,16,25,64.0,12,20,10,14,10,1,17,Round 2 (32 teams),32,32
2005-03-19,2005,2004-11-01,138,1246,Kentucky,69,1153,Cincinnati,60,N,0,25,49,51.0,7,12,58.3,12,18,66.7,7,29,16,15,7,5,17,20,61,32.8,7,26,26.9,13,19,68.4,16,21,10,10,4,4,19,Round 2 (32 teams),36,37
2005-03-19,2005,2004-11-01,138,1403,Texas Tech,71,1211,Gonzaga,69,N,0,29,59,49.2,4,11,36.4,9,16,56.2,8,24,18,7,7,1,14,29,62,46.8,2,13,15.4,9,18,50.0,17,27,14,13,2,1,17,Round 2 (32 teams),32,44
2005-03-19,2005,2004-11-01,138,1428,Utah,67,1328,Oklahoma,58,N,0,22,37,59.5,5,8,62.5,18,28,64.3,9,30,15,20,2,2,19,21,66,31.8,2,19,10.5,14,19,73.7,19,14,3,7,8,3,24,Round 2 (32 teams),39,33
2005-03-19,2005,2004-11-01,138,1449,Washington,97,1334,Pacific,79,N,0,36,64,56.2,9,23,39.1,16,19,84.2,12,23,17,7,2,3,20,30,67,44.8,8,24,33.3,11,17,64.7,17,14,13,8,4,1,18,Round 2 (32 teams),35,31
2005-03-19,2005,2004-11-01,138,1452,West Virginia,111,1448,Wake Forest,105,N,2,37,70,52.9,7,21,33.3,30,39,76.9,10,25,20,11,5,5,26,36,71,50.7,9,23,39.1,24,36,66.7,17,29,23,18,7,3,28,Round 2 (32 teams),35,46
2005-03-19,2005,2004-11-01,138,1454,WI Milwaukee,83,1130,Boston College,75,N,0,26,55,47.3,11,24,45.8,20,22,90.9,10,16,17,16,11,5,26,23,50,46.0,4,11,36.4,25,35,71.4,15,21,16,22,6,2,22,Round 2 (32 teams),26,36
2005-03-20,2005,2004-11-01,139,1181,Duke,63,1280,Mississippi St,55,N,0,19,50,38.0,8,21,38.1,17,21,81.0,13,30,8,16,8,6,22,20,62,32.3,4,13,30.8,11,21,52.4,18,21,9,10,7,5,19,Round 2 (32 teams),43,39
2005-03-20,2005,2004-11-01,139,1257,Louisville,76,1210,Georgia Tech,54,N,0,22,42,52.4,10,21,47.6,22,28,78.6,9,28,10,11,1,7,15,20,53,37.7,6,16,37.5,8,10,80.0,7,15,11,7,7,0,21,Round 2 (32 teams),37,22
2005-03-20,2005,2004-11-01,139,1277,Michigan St,72,1436,Vermont,61,N,0,27,56,48.2,2,12,16.7,16,22,72.7,12,27,12,9,4,4,16,22,70,31.4,7,22,31.8,10,14,71.4,23,18,5,9,4,0,19,Round 2 (32 teams),39,41
2005-03-20,2005,2004-11-01,139,1301,NC State,65,1163,Connecticut,62,N,0,20,50,40.0,10,20,50.0,15,17,88.2,7,19,13,13,10,4,18,22,52,42.3,2,14,14.3,16,18,88.9,9,22,9,14,3,4,16,Round 2 (32 teams),26,31
2005-03-20,2005,2004-11-01,139,1314,North Carolina,92,1235,Iowa St,65,N,0,31,65,47.7,8,25,32.0,22,37,59.5,15,35,20,13,14,4,18,27,76,35.5,4,13,30.8,7,17,41.2,20,27,20,17,8,2,23,Round 2 (32 teams),50,47
2005-03-20,2005,2004-11-01,139,1329,Oklahoma St,85,1356,S Illinois,77,N,0,25,46,54.3,6,12,50.0,29,33,87.9,8,22,18,14,3,0,23,23,56,41.1,6,19,31.6,25,30,83.3,12,16,14,11,8,0,28,Round 2 (32 teams),30,28
2005-03-20,2005,2004-11-01,139,1437,Villanova,76,1196,Florida,65,N,0,24,58,41.4,3,11,27.3,25,35,71.4,17,27,10,14,11,4,23,20,52,38.5,7,18,38.9,18,25,72.0,10,24,9,19,6,4,30,Round 2 (32 teams),44,34
2005-03-20,2005,2004-11-01,139,1458,Wisconsin,71,1137,Bucknell,62,N,0,21,46,45.7,7,17,41.2,22,29,75.9,8,22,14,7,5,1,12,23,50,46.0,5,15,33.3,11,14,78.6,7,22,13,10,4,2,24,Round 2 (32 teams),30,29
2005-03-24,2005,2004-11-01,143,1112,Arizona,79,1329,Oklahoma St,78,N,0,31,47,66.0,7,14,50.0,10,17,58.8,8,23,17,14,3,5,17,29,66,43.9,10,23,43.5,10,13,76.9,16,11,17,8,10,0,17,Sweet Sixteen,31,27
2005-03-24,2005,2004-11-01,143,1228,Illinois,77,1454,WI Milwaukee,63,N,0,28,57,49.1,9,20,45.0,12,15,80.0,8,25,20,9,7,2,20,22,57,38.6,7,29,24.1,12,18,66.7,13,22,12,12,4,3,12,Sweet Sixteen,33,35
2005-03-24,2005,2004-11-01,143,1257,Louisville,93,1449,Washington,79,N,0,31,56,55.4,11,26,42.3,20,28,71.4,10,34,17,17,8,4,18,28,67,41.8,6,25,24.0,17,28,60.7,13,20,15,11,9,0,25,Sweet Sixteen,44,33
2005-03-24,2005,2004-11-01,143,1452,West Virginia,65,1403,Texas Tech,60,N,0,24,51,47.1,9,22,40.9,8,13,61.5,11,20,14,18,5,3,15,24,56,42.9,1,8,12.5,11,16,68.8,15,19,10,16,11,1,15,Sweet Sixteen,31,34
2005-03-25,2005,2004-11-01,144,1246,Kentucky,62,1428,Utah,52,N,0,24,39,61.5,4,13,30.8,10,19,52.6,4,21,10,14,6,2,25,17,41,41.5,4,10,40.0,14,28,50.0,9,16,10,12,5,0,20,Sweet Sixteen,25,25
2005-03-25,2005,2004-11-01,144,1277,Michigan St,78,1181,Duke,68,N,0,27,65,41.5,5,14,35.7,19,23,82.6,16,22,12,16,13,0,22,22,51,43.1,7,23,30.4,17,24,70.8,9,24,8,22,11,2,22,Sweet Sixteen,38,33
2005-03-25,2005,2004-11-01,144,1314,North Carolina,67,1437,Villanova,66,N,0,20,48,41.7,8,19,42.1,19,24,79.2,12,30,11,17,3,3,24,23,61,37.7,8,28,28.6,12,19,63.2,14,19,7,9,5,5,21,Sweet Sixteen,42,33
2005-03-25,2005,2004-11-01,144,1458,Wisconsin,65,1301,NC State,56,N,0,21,42,50.0,4,10,40.0,19,25,76.0,4,31,7,18,2,0,14,19,50,38.0,9,22,40.9,9,13,69.2,2,19,12,13,10,5,25,Sweet Sixteen,35,21
2005-03-26,2005,2004-11-01,145,1228,Illinois,90,1112,Arizona,89,N,1,32,71,45.1,16,35,45.7,10,15,66.7,14,18,21,13,12,2,18,32,61,52.5,7,18,38.9,18,21,85.7,12,25,21,17,11,8,10,Elite Eight,32,37
2005-03-26,2005,2004-11-01,145,1257,Louisville,93,1452,West Virginia,85,N,1,32,58,55.2,11,28,39.3,18,29,62.1,15,19,19,11,8,4,18,26,47,55.3,18,27,66.7,15,19,78.9,4,15,23,14,5,2,19,Elite Eight,34,19
2005-03-27,2005,2004-11-01,146,1277,Michigan St,94,1246,Kentucky,88,N,2,30,64,46.9,10,19,52.6,24,30,80.0,17,23,15,13,6,3,20,31,69,44.9,9,19,47.4,17,23,73.9,16,21,14,11,7,3,25,Elite Eight,40,37
2005-03-27,2005,2004-11-01,146,1314,North Carolina,88,1458,Wisconsin,82,N,0,34,64,53.1,5,16,31.2,15,18,83.3,12,21,19,9,5,5,15,30,61,49.2,11,24,45.8,11,13,84.6,10,19,17,12,5,0,17,Elite Eight,33,29
2005-04-02,2005,2004-11-01,152,1228,Illinois,72,1257,Louisville,57,N,0,27,56,48.2,12,30,40.0,6,8,75.0,10,28,21,7,4,0,12,21,54,38.9,6,20,30.0,9,12,75.0,7,19,10,5,5,4,13,Final Four,38,26
2005-04-02,2005,2004-11-01,152,1314,North Carolina,87,1277,Michigan St,71,N,0,35,71,49.3,6,20,30.0,11,17,64.7,13,38,18,13,5,6,17,25,74,33.8,7,23,30.4,14,18,77.8,15,27,15,12,10,4,19,Final Four,51,42
2005-04-04,2005,2004-11-01,154,1314,North Carolina,75,1228,Illinois,70,N,0,27,52,51.9,9,16,56.2,12,19,63.2,8,26,12,10,4,2,13,27,70,38.6,12,40,30.0,4,6,66.7,17,22,18,8,8,1,18,Championship,34,39
2006-03-14,2006,2005-10-31,134,1284,Monmouth NJ,71,1214,Hampton,49,N,0,27,61,44.3,10,26,38.5,7,9,77.8,7,31,21,9,2,10,11,19,63,30.2,4,15,26.7,7,13,53.8,15,27,7,13,4,4,11,Play-In,38,42
2006-03-16,2006,2005-10-31,136,1104,Alabama,90,1266,Marquette,85,N,0,28,55,50.9,12,23,52.2,22,31,71.0,16,16,15,14,4,3,17,32,61,52.5,7,22,31.8,14,19,73.7,13,15,13,12,9,4,22,Round 1 (64 teams),32,28
2006-03-16,2006,2005-10-31,136,1130,Boston College,88,1334,Pacific,76,N,2,29,57,50.9,6,23,26.1,24,29,82.8,7,23,22,8,12,2,16,26,63,41.3,10,25,40.0,14,18,77.8,14,23,18,15,4,2,22,Round 1 (64 teams),30,37
2006-03-16,2006,2005-10-31,136,1181,Duke,70,1380,Southern Univ,54,N,0,24,49,49.0,5,15,33.3,17,20,85.0,9,26,15,20,9,8,11,22,62,35.5,4,13,30.8,6,10,60.0,16,16,8,16,14,4,20,Round 1 (64 teams),35,32
2006-03-16,2006,2005-10-31,136,1196,Florida,76,1375,South Alabama,50,N,0,29,59,49.2,10,25,40.0,8,10,80.0,8,31,21,11,8,7,9,19,55,34.5,9,20,45.0,3,6,50.0,7,24,8,16,7,3,17,Round 1 (64 teams),39,31
2006-03-16,2006,2005-10-31,136,1203,G Washington,88,1423,UNC Wilmington,85,N,1,31,66,47.0,10,22,45.5,16,22,72.7,15,19,16,10,6,1,20,32,54,59.3,11,22,50.0,10,18,55.6,8,25,20,15,2,1,22,Round 1 (64 teams),34,33
2006-03-16,2006,2005-10-31,136,1211,Gonzaga,79,1462,Xavier,75,N,0,26,50,52.0,6,12,50.0,21,27,77.8,8,25,11,10,4,4,25,21,51,41.2,10,28,35.7,23,33,69.7,10,21,14,8,4,1,20,Round 1 (64 teams),33,31
2006-03-16,2006,2005-10-31,136,1228,Illinois,78,1102,Air Force,69,N,0,29,50,58.0,8,22,36.4,12,14,85.7,7,21,17,11,6,1,17,21,41,51.2,13,27,48.1,14,18,77.8,1,14,15,11,7,1,13,Round 1 (64 teams),28,15
2006-03-16,2006,2005-10-31,136,1231,Indiana,87,1361,San Diego St,83,N,0,35,71,49.3,8,26,30.8,9,16,56.2,15,16,14,9,11,0,16,31,55,56.4,10,18,55.6,11,15,73.3,10,26,15,16,7,2,19,Round 1 (64 teams),31,36
2006-03-16,2006,2005-10-31,136,1261,LSU,80,1233,Iona,64,N,0,27,51,52.9,5,10,50.0,21,27,77.8,9,30,16,18,8,11,17,23,61,37.7,3,18,16.7,15,25,60.0,13,16,6,15,10,3,19,Round 1 (64 teams),39,29
